osmid,road type,length,geometry
358373083,service,1599.5959999999998,"MULTILINESTRING ((104.0641313 30.6667982, 104.0643353 30.6668747, 104.0645512 30.6669209, 104.064773 30.6669356), (104.064773 30.6669356, 104.0645512 30.6669209, 104.0643353 30.6668747, 104.0641313 30.6667982), (104.0641313 30.6667982, 104.0639247 30.6666799, 104.0637473 30.6665306, 104.0636051 30.6663556, 104.0635031 30.6661609, 104.0634448 30.6659534, 104.0634323 30.6657402, 104.0634659 30.6655286, 104.0635446 30.6653261, 104.0636656 30.6651397, 104.0638246 30.6649758, 104.0640163 30.6648401, 104.0642338 30.6647373, 104.0644698 30.664671, 104.0647159 30.6646435, 104.0649637 30.6646558, 104.0652046 30.6647073, 104.0654302 30.6647964, 104.0656327 30.6649199, 104.065805 30.6650735, 104.0659412 30.665252, 104.0660366 30.6654491, 104.0660878 30.665658, 104.0660932 30.6658715, 104.0660524 30.6660821, 104.0659669 30.6662825, 104.0658397 30.6664658, 104.0656751 30.6666257, 104.065479 30.6667565, 104.0652581 30.6668538, 104.06502 30.6669142, 104.064773 30.6669356), (104.064773 30.6669356, 104.06502 30.6669142, 104.0652581 30.6668538, 104.065479 30.6667565, 104.0656751 30.6666257, 104.0658397 30.6664658, 104.0659669 30.6662825, 104.0660524 30.6660821, 104.0660932 30.6658715, 104.0660878 30.665658, 104.0660366 30.6654491, 104.0659412 30.665252, 104.065805 30.6650735, 104.0656327 30.6649199, 104.0654302 30.6647964, 104.0652046 30.6647073, 104.0649637 30.6646558, 104.0647159 30.6646435, 104.0644698 30.664671, 104.0642338 30.6647373, 104.0640163 30.6648401, 104.0638246 30.6649758, 104.0636656 30.6651397, 104.0635446 30.6653261, 104.0634659 30.6655286, 104.0634323 30.6657402, 104.0634448 30.6659534, 104.0635031 30.6661609, 104.0636051 30.6663556, 104.0637473 30.6665306, 104.0639247 30.6666799, 104.0641313 30.6667982))"
116356761,unclassified,344.95,"LINESTRING (104.0679102 30.653731, 104.0688991 30.655028, 104.0679102 30.653731)"
364012217,unclassified,374.736,"LINESTRING (104.0674967 30.6562044, 104.0688991 30.655028, 104.0674967 30.6562044)"
925480230,primary,536.1270000000001,"LINESTRING (104.0684027 30.6581961, 104.0686087 30.6581301, 104.0704563 30.6572758, 104.073327 30.6558977)"
576634367,unclassified,149.66,"LINESTRING (104.0817305 30.6508583, 104.0824317 30.65056, 104.0817305 30.6508583)"
837186667,tertiary,213.382,"MULTILINESTRING ((104.0819036 30.6511513, 104.0822445 30.6517098, 104.0819036 30.6511513), (104.0819036 30.6511513, 104.0817305 30.6508583, 104.0819036 30.6511513))"
925480226,primary,746.268,"LINESTRING (104.0758787 30.6546583, 104.0780542 30.6536248, 104.0792601 30.6530737, 104.0804665 30.6525224, 104.0812251 30.6521757, 104.0822445 30.6517098, 104.0827491 30.6514792)"
925480233,primary,92.28,"LINESTRING (104.0827491 30.6514792, 104.0830405 30.6513404, 104.0830664 30.6513294, 104.0835058 30.6511441, 104.0836066 30.6510995)"
925480227,primary,92.28,"LINESTRING (104.0827491 30.6514792, 104.0830405 30.6513404, 104.0830664 30.6513294, 104.0835058 30.6511441, 104.0836066 30.6510995)"
925480228,primary,328.012,"LINESTRING (104.0827491 30.6514792, 104.0830405 30.6513404, 104.0830664 30.6513294, 104.0835058 30.6511441, 104.0836066 30.6510995, 104.0858129 30.6501552)"
576573424,unclassified,208.506,"MULTILINESTRING ((104.0858693 30.6502685, 104.0863139 30.6509874, 104.0858693 30.6502685), (104.0858693 30.6502685, 104.0858129 30.6501552, 104.0858693 30.6502685))"
378092192,trunk,782.312,"LINESTRING (104.0672243 30.726804, 104.0624441 30.7273341, 104.060389 30.7275966, 104.0591159 30.727759)"
378092186,trunk,782.312,"LINESTRING (104.0672243 30.726804, 104.0624441 30.7273341, 104.060389 30.7275966, 104.0591159 30.727759)"
37633740,trunk,274.282,"LINESTRING (104.1281841 30.7172489, 104.1283643 30.7171934, 104.1294372 30.7167323, 104.1302204 30.7163356, 104.1306914 30.7160607)"
378820937,trunk_link,80.516,"LINESTRING (104.127348 30.7173364, 104.1278068 30.7172882, 104.1281841 30.7172489)"
193437312,unclassified,470.43399999999997,"LINESTRING (104.107962 30.6911643, 104.1083014 30.6912487, 104.108592 30.6915035, 104.1091297 30.6911226, 104.109628 30.6916599, 104.1097703 30.6915443, 104.109628 30.6916599, 104.1091297 30.6911226, 104.108592 30.6915035, 104.1083014 30.6912487, 104.107962 30.6911643)"
695763875,primary,1247.4419999999998,"LINESTRING (104.0892264 30.6751003, 104.0894561 30.6754386, 104.0900525 30.6761926, 104.0903951 30.6766064, 104.0914219 30.6778463, 104.0918465 30.6783704, 104.0927776 30.6795052, 104.093129 30.679968, 104.0958584 30.683294, 104.0962833 30.6838245, 104.0966878 30.6842999)"
395031760,primary,1247.4419999999998,"LINESTRING (104.0892264 30.6751003, 104.0894561 30.6754386, 104.0900525 30.6761926, 104.0903951 30.6766064, 104.0914219 30.6778463, 104.0918465 30.6783704, 104.0927776 30.6795052, 104.093129 30.679968, 104.0958584 30.683294, 104.0962833 30.6838245, 104.0966878 30.6842999)"
1006912211,primary,1247.4419999999998,"LINESTRING (104.0892264 30.6751003, 104.0894561 30.6754386, 104.0900525 30.6761926, 104.0903951 30.6766064, 104.0914219 30.6778463, 104.0918465 30.6783704, 104.0927776 30.6795052, 104.093129 30.679968, 104.0958584 30.683294, 104.0962833 30.6838245, 104.0966878 30.6842999)"
1006912212,primary,1247.4419999999998,"LINESTRING (104.0892264 30.6751003, 104.0894561 30.6754386, 104.0900525 30.6761926, 104.0903951 30.6766064, 104.0914219 30.6778463, 104.0918465 30.6783704, 104.0927776 30.6795052, 104.093129 30.679968, 104.0958584 30.683294, 104.0962833 30.6838245, 104.0966878 30.6842999)"
844894041,primary,1247.4419999999998,"LINESTRING (104.0892264 30.6751003, 104.0894561 30.6754386, 104.0900525 30.6761926, 104.0903951 30.6766064, 104.0914219 30.6778463, 104.0918465 30.6783704, 104.0927776 30.6795052, 104.093129 30.679968, 104.0958584 30.683294, 104.0962833 30.6838245, 104.0966878 30.6842999)"
695763874,primary,1264.451,"LINESTRING (104.096664 30.6845159, 104.0962144 30.6838676, 104.0957874 30.6833318, 104.0930828 30.6800002, 104.0917642 30.6783823, 104.0903531 30.6766315, 104.0894155 30.6754682, 104.0891486 30.6751625)"
395031761,primary,1264.451,"LINESTRING (104.096664 30.6845159, 104.0962144 30.6838676, 104.0957874 30.6833318, 104.0930828 30.6800002, 104.0917642 30.6783823, 104.0903531 30.6766315, 104.0894155 30.6754682, 104.0891486 30.6751625)"
1006912210,primary,1264.451,"LINESTRING (104.096664 30.6845159, 104.0962144 30.6838676, 104.0957874 30.6833318, 104.0930828 30.6800002, 104.0917642 30.6783823, 104.0903531 30.6766315, 104.0894155 30.6754682, 104.0891486 30.6751625)"
1006912213,primary,1264.451,"LINESTRING (104.096664 30.6845159, 104.0962144 30.6838676, 104.0957874 30.6833318, 104.0930828 30.6800002, 104.0917642 30.6783823, 104.0903531 30.6766315, 104.0894155 30.6754682, 104.0891486 30.6751625)"
844894039,primary,1264.451,"LINESTRING (104.096664 30.6845159, 104.0962144 30.6838676, 104.0957874 30.6833318, 104.0930828 30.6800002, 104.0917642 30.6783823, 104.0903531 30.6766315, 104.0894155 30.6754682, 104.0891486 30.6751625)"
747272329,primary,258.058,"LINESTRING (104.096664 30.6845159, 104.0961375 30.6839019, 104.095398 30.6829672, 104.0951775 30.6826938, 104.0951156 30.6826156)"
655376494,trunk_link,596.36,"LINESTRING (104.1064109 30.676794, 104.1063407 30.6770534, 104.1062479 30.6772832, 104.1062291 30.6773459, 104.1062161 30.6774185, 104.1062222 30.6774831, 104.1062436 30.6775427, 104.1062727 30.6775851, 104.1063152 30.6776341, 104.1063803 30.6776798, 104.1064775 30.6777267, 104.1102751 30.6788497, 104.110427 30.6789003, 104.1111694 30.6792239)"
469070527,trunk_link,596.36,"LINESTRING (104.1064109 30.676794, 104.1063407 30.6770534, 104.1062479 30.6772832, 104.1062291 30.6773459, 104.1062161 30.6774185, 104.1062222 30.6774831, 104.1062436 30.6775427, 104.1062727 30.6775851, 104.1063152 30.6776341, 104.1063803 30.6776798, 104.1064775 30.6777267, 104.1102751 30.6788497, 104.110427 30.6789003, 104.1111694 30.6792239)"
780960486,unclassified,1174.3880000000001,"MULTILINESTRING ((104.0791554 30.7073067, 104.0786771 30.7079691, 104.0781702 30.708562, 104.0777795 30.7087961, 104.0781702 30.708562, 104.0786771 30.7079691, 104.0791554 30.7073067), (104.0798225 30.7063824, 104.0794648 30.7068445, 104.0791554 30.7073067), (104.0791554 30.7073067, 104.0794648 30.7068445, 104.0798225 30.7063824), (104.0798225 30.7063824, 104.0801112 30.705986, 104.0807713 30.7051378), (104.0807713 30.7051378, 104.0801112 30.705986, 104.0798225 30.7063824), (104.0807713 30.7051378, 104.0807998 30.705099), (104.0807998 30.705099, 104.0807713 30.7051378), (104.0807998 30.705099, 104.081125 30.7046564, 104.0812617 30.7044827, 104.081125 30.7046564, 104.0807998 30.705099))"
726610466,secondary,507.9,"MULTILINESTRING ((104.0419199 30.6858512, 104.040901 30.6867022, 104.0419199 30.6858512), (104.0419199 30.6858512, 104.0422075 30.6856198, 104.0422898 30.6855709, 104.0424363 30.6855123, 104.0425864 30.685472, 104.0428013 30.6854244, 104.043002 30.6854256, 104.0428013 30.6854244, 104.0425864 30.685472, 104.0424363 30.6855123, 104.0422898 30.6855709, 104.0422075 30.6856198, 104.0419199 30.6858512))"
577371828,living_street,479.02200000000005,"LINESTRING (104.0470684 30.6901125, 104.0469506 30.6910204, 104.0472564 30.6911081, 104.0473261 30.6912465, 104.0473047 30.6914356, 104.0471813 30.6915924, 104.0471308 30.6920233, 104.0471813 30.6915924, 104.0473047 30.6914356, 104.0473261 30.6912465, 104.0472564 30.6911081, 104.0469506 30.6910204, 104.0470684 30.6901125)"
954864895,secondary,340.679,"LINESTRING (104.0600683 30.683822, 104.0602239 30.6838215, 104.0603899 30.6838183, 104.0604335 30.6838175, 104.0607375 30.6837933, 104.0609655 30.6837678, 104.0610785 30.6837544, 104.0612449 30.6837346, 104.0614446 30.6837024, 104.0616645 30.6836625, 104.0618153 30.6836238, 104.0620369 30.6835467, 104.0622049 30.6834851, 104.062651 30.6832712, 104.0628819 30.6831678, 104.0629822 30.6831222, 104.0630894 30.6830795, 104.0634359 30.682967)"
458891583,secondary,639.179,"LINESTRING (104.0602226 30.6839562, 104.0601371 30.6838839, 104.0600875 30.6838395, 104.0600683 30.683822, 104.0600216 30.6837232, 104.0600009 30.6836321, 104.0599748 30.6833469, 104.0599544 30.68316, 104.0599407 30.6830653, 104.0598949 30.6829076, 104.0594677 30.6814414, 104.0593908 30.6812063, 104.05935 30.6810948, 104.0592999 30.6809853, 104.059238 30.6808654, 104.0590359 30.6806207, 104.0581489 30.6792291, 104.0580247 30.6790114, 104.0578316 30.6786728)"
509827173,secondary,426.496,"LINESTRING (104.0602226 30.6839562, 104.0599273 30.6839586, 104.0595788 30.6839406, 104.0591078 30.6839041, 104.0589325 30.6838753, 104.0588548 30.6838563, 104.0587099 30.6838207, 104.0585623 30.6837707, 104.0584424 30.6837243, 104.0582583 30.6836415, 104.0562415 30.6828021, 104.0561002 30.6826875)"
41258779,primary,709.962,"LINESTRING (104.1042494 30.6987709, 104.1044311 30.6983685, 104.1044846 30.6982568, 104.1049754 30.6974849, 104.1050497 30.6973597, 104.1052075 30.6971474, 104.1054109 30.6969278, 104.1057404 30.6966557, 104.1065325 30.6960161, 104.1070941 30.6955933, 104.1079396 30.6949892, 104.1091285 30.6940846)"
137134748,primary,709.962,"LINESTRING (104.1042494 30.6987709, 104.1044311 30.6983685, 104.1044846 30.6982568, 104.1049754 30.6974849, 104.1050497 30.6973597, 104.1052075 30.6971474, 104.1054109 30.6969278, 104.1057404 30.6966557, 104.1065325 30.6960161, 104.1070941 30.6955933, 104.1079396 30.6949892, 104.1091285 30.6940846)"
132538943,primary,709.962,"LINESTRING (104.1042494 30.6987709, 104.1044311 30.6983685, 104.1044846 30.6982568, 104.1049754 30.6974849, 104.1050497 30.6973597, 104.1052075 30.6971474, 104.1054109 30.6969278, 104.1057404 30.6966557, 104.1065325 30.6960161, 104.1070941 30.6955933, 104.1079396 30.6949892, 104.1091285 30.6940846)"
890791685,trunk,1172.047,"LINESTRING (104.1042494 30.6987709, 104.1045642 30.6983292, 104.1052736 30.6972753, 104.1053496 30.6971447, 104.1054348 30.6969952, 104.1055086 30.6968487, 104.105575 30.6966383, 104.1056051 30.6964947, 104.1056107 30.6963268, 104.1055998 30.6961015, 104.1055812 30.6958988, 104.1055193 30.6957025, 104.1054375 30.6955225, 104.1053305 30.6953383, 104.1050092 30.6949685, 104.1008336 30.6897826)"
409988944,tertiary,387.012,"MULTILINESTRING ((104.0938105 30.7009758, 104.0938054 30.701436, 104.0938376 30.7017358, 104.0938054 30.701436, 104.0938105 30.7009758), (104.0938105 30.7009758, 104.0938178 30.7003257), (104.0938178 30.7003257, 104.0938105 30.7009758), (104.0938178 30.7003257, 104.0938215 30.6999969, 104.0938178 30.7003257))"
570290360,tertiary,2264.882,"MULTILINESTRING ((104.0938215 30.6999969, 104.0954362 30.700103, 104.0969195 30.7001145), (104.0969195 30.7001145, 104.0954362 30.700103, 104.0938215 30.6999969), (104.0938215 30.6999969, 104.0918719 30.6999611, 104.0918022 30.7000625, 104.0918719 30.6999611, 104.0938215 30.6999969), (104.0969195 30.7001145, 104.0979977 30.7001145, 104.0983786 30.7001906), (104.0983786 30.7001906, 104.0979977 30.7001145, 104.0969195 30.7001145), (104.0983786 30.7001906, 104.1014451 30.7001311, 104.1015508 30.7001625, 104.1016285 30.7002372, 104.1017027 30.7003722, 104.1016848 30.7005114, 104.1009642 30.7016943, 104.1016848 30.7005114, 104.1017027 30.7003722, 104.1016285 30.7002372, 104.1015508 30.7001625, 104.1014451 30.7001311, 104.0983786 30.7001906))"
570290363,tertiary,399.086,"LINESTRING (104.0918022 30.7000625, 104.0918719 30.6999611, 104.0938215 30.6999969, 104.0918719 30.6999611, 104.0918022 30.7000625)"
409988938,service,199.14600000000002,"LINESTRING (104.0826321 30.700173, 104.0826997 30.7001722, 104.0835366 30.7001676, 104.0835578 30.7000513, 104.0835366 30.7001676, 104.0826997 30.7001722, 104.0826321 30.700173)"
546821256,tertiary,1126.386,"MULTILINESTRING ((104.0969221 30.7017243, 104.0969235 30.7030504), (104.0969235 30.7030504, 104.0969221 30.7017243), (104.0969221 30.7017243, 104.0969195 30.7001145, 104.0969221 30.7017243), (104.0969235 30.7030504, 104.0969717 30.705179, 104.0969235 30.7030504))"
546821249,residential,685.1960000000001,"MULTILINESTRING ((104.0997226 30.7011615, 104.1002172 30.7014291, 104.1007108 30.7016962, 104.1002172 30.7014291, 104.0997226 30.7011615), (104.0997226 30.7011615, 104.0993804 30.7011109, 104.0983611 30.7010924, 104.0983786 30.7001906, 104.0983611 30.7010924, 104.0993804 30.7011109, 104.0997226 30.7011615))"
570290359,tertiary,2018.4640000000002,"MULTILINESTRING ((104.0998451 30.7035664, 104.0985706 30.7058277, 104.0998451 30.7035664), (104.1009642 30.7016943, 104.0998451 30.7035664), (104.0998451 30.7035664, 104.1009642 30.7016943), (104.1009642 30.7016943, 104.1016848 30.7005114, 104.1017027 30.7003722, 104.1016285 30.7002372, 104.1015508 30.7001625, 104.1014451 30.7001311, 104.0983786 30.7001906, 104.1014451 30.7001311, 104.1015508 30.7001625, 104.1016285 30.7002372, 104.1017027 30.7003722, 104.1016848 30.7005114, 104.1009642 30.7016943))"
570290355,tertiary,915.27,"MULTILINESTRING ((104.0947402 30.7032418, 104.0960973 30.7053635, 104.0947402 30.7032418), (104.0947402 30.7032418, 104.0938376 30.7017358, 104.0947402 30.7032418))"
570290357,unclassified,476.118,"LINESTRING (104.0984403 30.7031403, 104.0984738 30.7018765, 104.098565 30.701835, 104.0993294 30.7018373, 104.0993285 30.7017065, 104.0993294 30.7018373, 104.098565 30.701835, 104.0984738 30.7018765, 104.0984403 30.7031403)"
284598516,secondary,134.091,"LINESTRING (104.1244684 30.6607089, 104.1243143 30.6606589, 104.1235893 30.6604122, 104.1234411 30.6603571, 104.1231744 30.6602465)"
414265198,residential,368.228,"LINESTRING (104.0583001 30.6764301, 104.059265 30.6778629, 104.0583001 30.6764301)"
347928184,secondary,374.888,"LINESTRING (104.0456306 30.7278591, 104.0457011 30.7277155, 104.0461308 30.7268778, 104.0464991 30.7260256, 104.0469864 30.7248274, 104.0470388 30.7247144)"
92408250,primary,268.718,"LINESTRING (104.0469864 30.7248274, 104.0465382 30.7245892, 104.0460334 30.7242591, 104.0458275 30.7241244, 104.0452856 30.723694, 104.0450346 30.7234499, 104.04486 30.7232678)"
92408251,primary,268.718,"LINESTRING (104.0469864 30.7248274, 104.0465382 30.7245892, 104.0460334 30.7242591, 104.0458275 30.7241244, 104.0452856 30.723694, 104.0450346 30.7234499, 104.04486 30.7232678)"
347928172,primary,300.87600000000003,"LINESTRING (104.04728 30.7249686, 104.0469864 30.7248274, 104.0465382 30.7245892, 104.0460334 30.7242591, 104.0458275 30.7241244, 104.0452856 30.723694, 104.0450346 30.7234499, 104.04486 30.7232678)"
37628673,trunk_link,333.0299999999999,"LINESTRING (104.0442952 30.7314072, 104.0444386 30.7307256, 104.0445374 30.7305019, 104.0447498 30.7300069, 104.0448086 30.7298286, 104.0448451 30.7296723, 104.0448592 30.7295536, 104.0448619 30.7294464, 104.0448644 30.7293621, 104.0448514 30.7292634, 104.0448251 30.7291726, 104.0447769 30.7290768, 104.0447203 30.7289507, 104.0445872 30.728742, 104.0444808 30.7285536)"
655376433,trunk,722.975,"LINESTRING (104.0442952 30.7314072, 104.0451849 30.7293063, 104.0456027 30.7283369, 104.0458126 30.7278223, 104.0460184 30.7273322, 104.0466527 30.7258061, 104.0467943 30.7254582, 104.0468631 30.7252916)"
655376429,trunk,722.975,"LINESTRING (104.0442952 30.7314072, 104.0451849 30.7293063, 104.0456027 30.7283369, 104.0458126 30.7278223, 104.0460184 30.7273322, 104.0466527 30.7258061, 104.0467943 30.7254582, 104.0468631 30.7252916)"
347928207,trunk,722.975,"LINESTRING (104.0442952 30.7314072, 104.0451849 30.7293063, 104.0456027 30.7283369, 104.0458126 30.7278223, 104.0460184 30.7273322, 104.0466527 30.7258061, 104.0467943 30.7254582, 104.0468631 30.7252916)"
114379329,unclassified,406.828,"LINESTRING (104.0729139 30.6507883, 104.0748932 30.6501197, 104.0729139 30.6507883)"
925480268,secondary_link,174.367,"LINESTRING (104.07104 30.6512533, 104.0724947 30.6503084)"
423484278,unclassified,40.09,"LINESTRING (104.0662177 30.6546647, 104.0663872 30.6547707, 104.0662177 30.6546647)"
423484280,unclassified,43.946,"LINESTRING (104.0662177 30.6546647, 104.0662549 30.6548597, 104.0662177 30.6546647)"
954864905,trunk,850.508,"LINESTRING (104.047111 30.7250896, 104.0467867 30.7258381, 104.0464367 30.7266327, 104.0461163 30.7273947, 104.0456972 30.7283979, 104.0452803 30.729343, 104.0443882 30.7314495, 104.0440623 30.732275)"
650109811,trunk,850.508,"LINESTRING (104.047111 30.7250896, 104.0467867 30.7258381, 104.0464367 30.7266327, 104.0461163 30.7273947, 104.0456972 30.7283979, 104.0452803 30.729343, 104.0443882 30.7314495, 104.0440623 30.732275)"
655376423,trunk,850.508,"LINESTRING (104.047111 30.7250896, 104.0467867 30.7258381, 104.0464367 30.7266327, 104.0461163 30.7273947, 104.0456972 30.7283979, 104.0452803 30.729343, 104.0443882 30.7314495, 104.0440623 30.732275)"
100292381,residential,893.7280000000001,"LINESTRING (104.0554704 30.7008319, 104.0557533 30.7004587, 104.056837 30.6990288, 104.0570408 30.6986044, 104.0571159 30.6980694, 104.0570837 30.6977096, 104.0570161 30.6972053, 104.0570837 30.6977096, 104.0571159 30.6980694, 104.0570408 30.6986044, 104.056837 30.6990288, 104.0557533 30.7004587, 104.0554704 30.7008319)"
839652193,residential,53.285,"LINESTRING (104.0554704 30.7008319, 104.0553518 30.7009022, 104.0552686 30.7009022, 104.0551533 30.7008468, 104.0550184 30.7007222)"
839652192,residential,71.084,"LINESTRING (104.0550404 30.7013534, 104.0554704 30.7008319)"
920029269,trunk,386.1859999999999,"LINESTRING (104.0823404 30.6966789, 104.0821928 30.6967288, 104.081669 30.6968745, 104.0812398 30.6969442, 104.0802052 30.6969722, 104.0792465 30.6969918, 104.0783475 30.6969885)"
925480260,primary,319.076,"LINESTRING (104.0685982 30.6608008, 104.0690202 30.660806, 104.0694569 30.6608113, 104.0695791 30.6608049, 104.070338 30.6608152, 104.0704774 30.6608171, 104.0711367 30.6608367, 104.0719294 30.6609039)"
576634344,unclassified,260.31600000000003,"LINESTRING (104.0692493 30.659675, 104.0693963 30.660008, 104.0694741 30.6602088, 104.0694569 30.6608113, 104.0694741 30.6602088, 104.0693963 30.660008, 104.0692493 30.659675)"
895111456,primary,321.619,"LINESTRING (104.0719434 30.6610418, 104.0710874 30.6610623, 104.0695835 30.6610301, 104.0690077 30.6609964, 104.0685834 30.6609819)"
